Warning: can't find the initialization file spinit.

Note: No compatibility mode selected!


Circuit: 

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
Note: v1: has no value, DC 0 assumed

No. of Data Rows : 348
                                        
                                        AC Analysis  Wed Jun 11 04:02:43  2025
--------------------------------------------------------------------------------
Index   frequency       v(3)                            
--------------------------------------------------------------------------------
88	7.617386e+06	1.013211e+00,	-8.91262e-02	
89	7.795186e+06	1.013835e+00,	-9.13535e-02	
90	7.977136e+06	1.014489e+00,	-9.36437e-02	
91	8.163333e+06	1.015174e+00,	-9.59991e-02	
92	8.353877e+06	1.015891e+00,	-9.84219e-02	
93	8.548867e+06	1.016642e+00,	-1.00915e-01	
94	8.748409e+06	1.017429e+00,	-1.03481e-01	
95	8.952609e+06	1.018252e+00,	-1.06122e-01	
96	9.161575e+06	1.019115e+00,	-1.08841e-01	
97	9.375419e+06	1.020018e+00,	-1.11643e-01	
98	9.594254e+06	1.020964e+00,	-1.14529e-01	
99	9.818196e+06	1.021955e+00,	-1.17504e-01	
100	1.004737e+07	1.022992e+00,	-1.20570e-01	
101	1.028189e+07	1.024078e+00,	-1.23733e-01	
102	1.052188e+07	1.025215e+00,	-1.26996e-01	
103	1.076747e+07	1.026406e+00,	-1.30363e-01	
104	1.101880e+07	1.027653e+00,	-1.33840e-01	
105	1.127599e+07	1.028958e+00,	-1.37430e-01	
106	1.153919e+07	1.030325e+00,	-1.41140e-01	
107	1.180853e+07	1.031756e+00,	-1.44975e-01	
108	1.208416e+07	1.033254e+00,	-1.48941e-01	
109	1.236622e+07	1.034822e+00,	-1.53044e-01	
110	1.265486e+07	1.036463e+00,	-1.57292e-01	
111	1.295024e+07	1.038181e+00,	-1.61691e-01	
112	1.325252e+07	1.039979e+00,	-1.66249e-01	

Index   frequency       v(3)                            
--------------------------------------------------------------------------------
113	1.356185e+07	1.041861e+00,	-1.70975e-01	
114	1.387840e+07	1.043829e+00,	-1.75877e-01	
115	1.420235e+07	1.045889e+00,	-1.80965e-01	
116	1.453385e+07	1.048043e+00,	-1.86249e-01	
117	1.487309e+07	1.050297e+00,	-1.91741e-01	
118	1.522024e+07	1.052654e+00,	-1.97453e-01	
119	1.557551e+07	1.055118e+00,	-2.03396e-01	
120	1.593906e+07	1.057693e+00,	-2.09585e-01	
121	1.631110e+07	1.060385e+00,	-2.16035e-01	
122	1.669182e+07	1.063197e+00,	-2.22763e-01	
123	1.708143e+07	1.066134e+00,	-2.29784e-01	
124	1.748013e+07	1.069201e+00,	-2.37119e-01	
125	1.788814e+07	1.072401e+00,	-2.44788e-01	
126	1.830568e+07	1.075739e+00,	-2.52813e-01	
127	1.873296e+07	1.079220e+00,	-2.61219e-01	
128	1.917021e+07	1.082846e+00,	-2.70031e-01	
129	1.961767e+07	1.086622e+00,	-2.79278e-01	
130	2.007557e+07	1.090550e+00,	-2.88992e-01	
131	2.054416e+07	1.094632e+00,	-2.99206e-01	
132	2.102369e+07	1.098871e+00,	-3.09958e-01	
133	2.151441e+07	1.103267e+00,	-3.21289e-01	
134	2.201659e+07	1.107819e+00,	-3.33242e-01	
135	2.253048e+07	1.112524e+00,	-3.45868e-01	
136	2.305638e+07	1.117380e+00,	-3.59218e-01	
137	2.359454e+07	1.122377e+00,	-3.73353e-01	
138	2.414527e+07	1.127508e+00,	-3.88336e-01	
139	2.470885e+07	1.132757e+00,	-4.04239e-01	
140	2.528559e+07	1.138108e+00,	-4.21138e-01	
141	2.587579e+07	1.143537e+00,	-4.39119e-01	
142	2.647977e+07	1.149012e+00,	-4.58277e-01	
143	2.709784e+07	1.154495e+00,	-4.78713e-01	
144	2.773034e+07	1.159937e+00,	-5.00540e-01	
145	2.837761e+07	1.165277e+00,	-5.23883e-01	
146	2.903998e+07	1.170436e+00,	-5.48874e-01	
147	2.971781e+07	1.175321e+00,	-5.75661e-01	
148	3.041146e+07	1.179813e+00,	-6.04402e-01	
149	3.112131e+07	1.183768e+00,	-6.35268e-01	
150	3.184772e+07	1.187008e+00,	-6.68438e-01	
151	3.259109e+07	1.189315e+00,	-7.04105e-01	
152	3.335181e+07	1.190423e+00,	-7.42467e-01	
153	3.413029e+07	1.190010e+00,	-7.83722e-01	
154	3.492693e+07	1.187687e+00,	-8.28065e-01	
155	3.574217e+07	1.182983e+00,	-8.75675e-01	
156	3.657644e+07	1.175338e+00,	-9.26701e-01	
157	3.743019e+07	1.164088e+00,	-9.81239e-01	
158	3.830386e+07	1.148453e+00,	-1.03931e+00	
159	3.919792e+07	1.127534e+00,	-1.10081e+00	
160	4.011286e+07	1.100311e+00,	-1.16548e+00	
161	4.104914e+07	1.065659e+00,	-1.23284e+00	
162	4.200729e+07	1.022379e+00,	-1.30213e+00	
163	4.298779e+07	9.692607e-01,	-1.37221e+00	
164	4.399119e+07	9.051748e-01,	-1.44157e+00	
165	4.501800e+07	8.292113e-01,	-1.50818e+00	
166	4.606878e+07	7.408529e-01,	-1.56961e+00	
167	4.714409e+07	6.401763e-01,	-1.62300e+00	
168	4.824449e+07	5.280495e-01,	-1.66530e+00	
169	4.937059e+07	4.062792e-01,	-1.69346e+00	
170	5.052296e+07	2.776512e-01,	-1.70487e+00	

Index   frequency       v(3)                            
--------------------------------------------------------------------------------
171	5.170224e+07	1.458147e-01,	-1.69764e+00	
172	5.290904e+07	1.499355e-02,	-1.67102e+00	
173	5.414400e+07	-1.10443e-01,	-1.62554e+00	
174	5.540780e+07	-2.26466e-01,	-1.56298e+00	
175	5.670109e+07	-3.29821e-01,	-1.48620e+00	
176	5.802457e+07	-4.18314e-01,	-1.39872e+00	
177	5.937894e+07	-4.90907e-01,	-1.30431e+00	
178	6.076493e+07	-5.47629e-01,	-1.20655e+00	
179	6.218326e+07	-5.89361e-01,	-1.10860e+00	
180	6.363470e+07	-6.17570e-01,	-1.01298e+00	
181	6.512002e+07	-6.34046e-01,	-9.21559e-01	
182	6.664001e+07	-6.40678e-01,	-8.35591e-01	
183	6.819548e+07	-6.39301e-01,	-7.55795e-01	
184	6.978725e+07	-6.31596e-01,	-6.82477e-01	
185	7.141618e+07	-6.19034e-01,	-6.15636e-01	
186	7.308313e+07	-6.02865e-01,	-5.55059e-01	
187	7.478899e+07	-5.84122e-01,	-5.00398e-01	
188	7.653467e+07	-5.63641e-01,	-4.51230e-01	
189	7.832109e+07	-5.42086e-01,	-4.07096e-01	
190	8.014921e+07	-5.19977e-01,	-3.67533e-01	
191	8.202000e+07	-4.97713e-01,	-3.32094e-01	
192	8.393446e+07	-4.75595e-01,	-3.00355e-01	
193	8.589360e+07	-4.53848e-01,	-2.71925e-01	
194	8.789847e+07	-4.32633e-01,	-2.46446e-01	
195	8.995014e+07	-4.12063e-01,	-2.23597e-01	
196	9.204970e+07	-3.92216e-01,	-2.03088e-01	
197	9.419826e+07	-3.73139e-01,	-1.84661e-01	
198	9.639698e+07	-3.54856e-01,	-1.68086e-01	
199	9.864701e+07	-3.37376e-01,	-1.53160e-01	
200	1.009496e+08	-3.20696e-01,	-1.39704e-01	
201	1.033059e+08	-3.04803e-01,	-1.27557e-01	
202	1.057172e+08	-2.89678e-01,	-1.16579e-01	
203	1.081847e+08	-2.75296e-01,	-1.06645e-01	
204	1.107099e+08	-2.61631e-01,	-9.76455e-02	
205	1.132940e+08	-2.48654e-01,	-8.94827e-02	
206	1.159385e+08	-2.36336e-01,	-8.20704e-02	
207	1.186446e+08	-2.24646e-01,	-7.53319e-02	
208	1.214140e+08	-2.13555e-01,	-6.91993e-02	
209	1.242479e+08	-2.03033e-01,	-6.36122e-02	
210	1.271480e+08	-1.93051e-01,	-5.85168e-02	
211	1.301159e+08	-1.83582e-01,	-5.38654e-02	
212	1.331529e+08	-1.74599e-01,	-4.96151e-02	
213	1.362609e+08	-1.66077e-01,	-4.57278e-02	
214	1.394414e+08	-1.57991e-01,	-4.21694e-02	
215	1.426962e+08	-1.50318e-01,	-3.89093e-02	
216	1.460269e+08	-1.43036e-01,	-3.59201e-02	
217	1.494354e+08	-1.36124e-01,	-3.31771e-02	
218	1.529234e+08	-1.29563e-01,	-3.06582e-02	
219	1.564928e+08	-1.23332e-01,	-2.83434e-02	
220	1.601456e+08	-1.17416e-01,	-2.62147e-02	
221	1.638836e+08	-1.11796e-01,	-2.42558e-02	
222	1.677088e+08	-1.06457e-01,	-2.24522e-02	
223	1.716234e+08	-1.01385e-01,	-2.07904e-02	
224	1.756293e+08	-9.65644e-02,	-1.92585e-02	
225	1.797287e+08	-9.19828e-02,	-1.78455e-02	
226	1.839239e+08	-8.76275e-02,	-1.65416e-02	
227	1.882169e+08	-8.34865e-02,	-1.53377e-02	
228	1.926101e+08	-7.95487e-02,	-1.42255e-02	

Index   frequency       v(3)                            
--------------------------------------------------------------------------------
229	1.971059e+08	-7.58035e-02,	-1.31977e-02	
230	2.017066e+08	-7.22409e-02,	-1.22475e-02	
231	2.064147e+08	-6.88516e-02,	-1.13685e-02	
232	2.112327e+08	-6.56266e-02,	-1.05552e-02	
233	2.161632e+08	-6.25576e-02,	-9.80230e-03	
234	2.212087e+08	-5.96365e-02,	-9.10514e-03	
235	2.263720e+08	-5.68559e-02,	-8.45933e-03	
236	2.316559e+08	-5.42087e-02,	-7.86090e-03	
237	2.370630e+08	-5.16882e-02,	-7.30620e-03	
238	2.425964e+08	-4.92881e-02,	-6.79187e-03	
239	2.482589e+08	-4.70022e-02,	-6.31485e-03	
240	2.540536e+08	-4.48250e-02,	-5.87230e-03	
241	2.599836e+08	-4.27510e-02,	-5.46162e-03	
242	2.660519e+08	-4.07752e-02,	-5.08043e-03	
243	2.722619e+08	-3.88926e-02,	-4.72652e-03	
244	2.786169e+08	-3.70989e-02,	-4.39786e-03	
245	2.851202e+08	-3.53895e-02,	-4.09260e-03	
246	2.917753e+08	-3.37604e-02,	-3.80899e-03	
247	2.985857e+08	-3.22077e-02,	-3.54546e-03	
248	3.055551e+08	-3.07277e-02,	-3.30053e-03	
249	3.126872e+08	-2.93169e-02,	-3.07286e-03	
250	3.199857e+08	-2.79718e-02,	-2.86118e-03	
251	3.274546e+08	-2.66895e-02,	-2.66435e-03	
252	3.350978e+08	-2.54668e-02,	-2.48129e-03	
253	3.429195e+08	-2.43010e-02,	-2.31102e-03	
254	3.509237e+08	-2.31893e-02,	-2.15261e-03	
255	3.591147e+08	-2.21291e-02,	-2.00522e-03	
256	3.674969e+08	-2.11179e-02,	-1.86807e-03	
257	3.760748e+08	-2.01536e-02,	-1.74043e-03	
258	3.848529e+08	-1.92338e-02,	-1.62163e-03	
259	3.938359e+08	-1.83564e-02,	-1.51104e-03	
260	4.030285e+08	-1.75195e-02,	-1.40808e-03	
261	4.124358e+08	-1.67211e-02,	-1.31221e-03	
262	4.220626e+08	-1.59594e-02,	-1.22295e-03	
263	4.319141e+08	-1.52328e-02,	-1.13982e-03	
264	4.419956e+08	-1.45396e-02,	-1.06240e-03	
265	4.523123e+08	-1.38781e-02,	-9.90282e-04	
266	4.628699e+08	-1.32470e-02,	-9.23109e-04	
267	4.736739e+08	-1.26449e-02,	-8.60533e-04	
268	4.847301e+08	-1.20703e-02,	-8.02233e-04	
269	4.960444e+08	-1.15220e-02,	-7.47916e-04	
270	5.076227e+08	-1.09987e-02,	-6.97304e-04	
271	5.194713e+08	-1.04994e-02,	-6.50142e-04	
272	5.315965e+08	-1.00229e-02,	-6.06192e-04	
273	5.440046e+08	-9.56819e-03,	-5.65233e-04	
274	5.567024e+08	-9.13419e-03,	-5.27059e-04	
275	5.696966e+08	-8.71998e-03,	-4.91479e-04	
276	5.829941e+08	-8.32466e-03,	-4.58314e-04	
277	5.966020e+08	-7.94734e-03,	-4.27401e-04	
278	6.105275e+08	-7.58721e-03,	-3.98583e-04	
279	6.247780e+08	-7.24347e-03,	-3.71718e-04	
280	6.393612e+08	-6.91537e-03,	-3.46673e-04	
281	6.542847e+08	-6.60220e-03,	-3.23323e-04	
282	6.695566e+08	-6.30326e-03,	-3.01553e-04	
283	6.851850e+08	-6.01791e-03,	-2.81255e-04	
284	7.011781e+08	-5.74553e-03,	-2.62328e-04	
285	7.175445e+08	-5.48551e-03,	-2.44680e-04	
286	7.342930e+08	-5.23731e-03,	-2.28224e-04	

Index   frequency       v(3)                            
