1.059423938	12.96576511
1.212369103	14.81561907
1.387394402	16.9720506
1.587687465	19.40976417
1.816896106	22.1976091
2.079194761	25.49256736
2.379360514	29.20304182
2.722860102	33.50974937
3.11594947	38.48385378
3.565787715	44.15924556
4.080567464	50.62912795
4.669664085	58.14439063
5.343806434	66.60737804
6.115272251	76.23818807
6.998111771	87.48138601
8.008403609	100.4669068
9.164547588	115.1865666
10.48759985	132.5066834
12.00165634	152.431153
13.73429163	174.9108796
15.71706115	201.2114887
17.98607587	229.7259947
20.58265995	262.5015028
23.55410339	299.199309
26.95452327	338.7467064
30.84584935	380.9564047
35.29895196	428.0664493
40.39493273	476.1849395
46.22660164	527.4954106
52.90016728	582.3774717
60.53717123	642.9696121
69.27670154	705.7100776
79.27792592	772.6260186
90.72299054	847.3072322
103.8203373	926.8717299
118.8085002	1013.057443
135.9604495	1101.698567
155.588563	1199.101054
178.0503156	1306.210203
203.7547894	1412.185588
233.1701242	1530.605746
266.8320434	1653.399322
305.3536109	1784.546562
349.4363965	1921.255621
399.8832528	2032.321394
457.6129375	2130.063096
523.676846	2188.011782
599.2781596	2197.207597
685.7937587	2122.928266
784.799299	1975.179759
898.0979074	1757.805081
1027.753022	1529.322409
1176.125972	1301.83494
1345.918983	1098.929731
1540.224391	922.9925604
1762.580961	774.5727079
2017.038337	647.8418984
2308.230795	559.8646819
2641.461645	521.3371406
2949.586867	459.2606838
